"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM";"GSPC"
"2014-03-13";74,08602;89,38197;118,28701;92,21236;20,71376;109,31697;63,56067;78,92684;24,46486;164,57584;77,1804;177,92099;23,69947;89,85346;55,556;36,85138;94,10781;126,95441;54,12123;36,65589;77,59838;29,80113;76,18743;80,79045;75,78496;109,89061;54,68514;43,5273;72,67265;90,27129;18,8305
"2014-03-14";73,25393;88,86947;119,47095;92,00018;20,55013;108,98267;63,61871;79,06509;24,24281;163,24304;77,74848;176,28595;23,63195;89,66989;54,95612;37,04549;94,31078;126,0033;54,03392;36,47208;77,39088;29,90647;75,9854;80,85893;74,4958;109,60831;54,68266;43,57458;72,04223;90,10741;18,8305
"2014-03-17";73,54015;89,94376;121,71266;92,27023;20,70413;109,90916;64,20876;80,36852;24,55176;164,71405;77,94437;179,76889;23,82486;90,752;55,7108;37,14254;94,3301;128,37138;54,57717;36,81068;78,04305;30,08842;76,81278;81,71976;75,53893;111,37023;55,42821;43,79208;72,43018;90,92683;18,9057
"2014-03-18";74,19075;90,26899;120,37346;92,98393;20,81963;111,02669;64,61502;80,96098;24,76416;165,94812;78,17944;180,73639;23,94061;90,76166;56,17522;37,26871;94,04981;128,82753;54,67418;38,26182;78,69521;30,5768;76,74544;82,12082;76,75921;111,63305;56,07964;44,16087;72,51747;91,3028;18,8399
"2014-03-19";74,1712;89,42139;118,62666;92,62708;20,81963;110,03333;63,9089;79,50943;24,40694;166,03697;78,11088;178,70467;24,13353;90,4235;56,40743;37,01637;92,88036;127,36204;54,31525;37,99094;78,21103;30,36613;75,79298;81,38716;78,68803;110,98086;55,43812;43,83936;72,13922;90,35806;18,8117
"2014-03-20";73,81378;90,36755;120,07262;92,79104;21,01214;110,32944;64,40221;79,79579;24,39728;167,06372;78,44389;181,79094;24,529;90,93557;58,15867;37,31724;93,3636;128,52666;53,92721;39,01642;78,32961;30,55765;75,35042;81,41651;80,23306;110,74723;54,94274;44,64314;73,10909;91,17747;18,7647
"2014-03-21";74,39598;90,2;118,95661;93,9291;20,82926;110,44405;64,78913;79,34157;24,52279;164,82265;78,76711;180,60094;24,27821;92,68433;58,21672;37,30753;92,27146;129,19632;53,02503;38,85196;74,31777;30,81621;74,9271;81,95453;80,04607;111,52598;55,32666;44,35945;73,8074;90,91718;18,7741
"2014-03-24";75,27833;89,69736;119,77178;93,40829;20,76188;110,65418;64,31516;78,49236;24,53245;163,60832;78,02274;182,12956;24,22998;91,97903;59,08751;37,26871;92,95768;128,51697;52,17135;39,18088;73,97192;30,15545;76,29327;82,03278;79,98703;110,72776;54,67771;44,45401;74,44753;91,23531;18,8211
"2014-03-25";76,08809;89,52981;120,35404;95,08646;21,50303;111,83857;65,03096;78,55161;24,81243;161,1698;77,83664;188,69881;24,55793;94,08527;58,95205;37,48223;92,69672;130,10863;53,53918;39,02609;72,77628;30,47146;76,78392;82,19908;79,80989;112,13924;54,09563;44,6526;74,55421;91,49561;18,8023
"2014-03-26";75,3607;88,36683;119,87853;94,32454;21,48378;112,43076;64,3345;77,63329;24,7352;159,66916;77,24897;186,35748;24,48077;93,76644;57,95549;37,47253;92,62907;129,16721;54,34435;38,49401;72,35138;30,81621;76,48568;81,61215;80,2429;111,53571;53,42191;44,45401;73,93349;91,29315;18,9655
"2014-03-27";75,0368;88,69206;119,56799;94,95143;21,19502;112,39256;64,39254;77,49504;24,91863;160,22202;77,06287;183,6582;24,41325;93,98866;57,97484;37,67634;92,93835;128,92458;54,06302;38,07801;72,4502;30,7396;76,62999;81,67085;79,73116;110,77644;53,44421;45,09704;73,8462;92,77776;18,9057
"2014-03-28";74,95303;89,15529;120,78104;95,85803;21,49341;113,18533;64,44091;77,99863;24,98621;160,2319;77,10205;184,25804;24,71227;94,14324;58,09095;37,80251;93,98216;130,24449;54,30555;38,9874;72,66758;30,52892;76,73582;82,15995;80,32162;111,7596;52,53271;44,84172;73,72012;94,18523;19,0092
"2014-03-31";74,93627;88,73149;121,78059;95,83875;21,58004;113,57695;64,9052;79,06509;24,99587;161,76216;77,50362;186,23172;24,89553;94,90652;58,73919;37,52105;94,7457;131,66147;55,07192;39,65492;72,98379;30,75875;77,54397;83,24577;80,68574;113,73566;53,4665;44,98357;74,12746;94,16595;18,9528
"2014-04-01";75,62178;89,85505;124,4202;96,2631;22,4246;113,66291;65,54362;80,54626;24,97656;163,80577;77,74848;188,17636;25,06916;94,62633;58,70049;37,27842;94,62005;132,50583;54,68388;40,07092;73,5075;30,59595;77,29382;82,55123;80,53812;114,78696;53,17918;45,15378;74,45721;94,21416;19,028
"2014-04-02";75,74743;89,32149;124,51723;98,98289;22,31782;113,99721;65,89185;80,645;25,14069;165,13858;78,30676;187,25726;24,9727;94,90652;58,88549;37,20078;94,32043;131,99144;54,77119;40,00319;73,65572;30,92155;77,09179;82,80557;80,31178;116,68516;53,16927;45,21997;74,85487;94,42624;19,1221
"2014-04-03";75,22249;89,89457;124,97334;98,90574;22,41489;113,70111;65,78545;80,66476;25,32413;163,9736;77,76807;186,42522;25,47428;94,9355;59,06074;36,94843;94,38809;132,12732;54,52867;39,67427;73,11224;31,02688;77,06293;83,12838;80,9416;116,58781;53,25596;45,50366;75,12643;94,40696;19,1879
"2014-04-04";74,24938;88,10616;123,61472;98,53924;22,046;113,47188;65,13735;79,42056;25,12138;161,15993;77,10205;185,53513;25,23313;95,09008;58,23315;37,09402;94,59106;131,85558;54,44136;38,5714;71,97588;30,79705;76,74544;83,34358;80,23306;115,04006;51,44534;45,42801;74,98095;93,85747;19,2443
"2014-04-07";73,08361;85,56682;121,87763;97,51691;22,18191;112,07735;64,57633;78,13688;24,95725;156,53955;75,54472;188,19572;25,55144;94,57802;57,4445;37,48223;93,75987;130,4386;53,53918;38,50368;69,98973;29,87774;77,43814;83,14794;79,79021;113,0932;50,38275;45,50366;74,98095;93,29833;19,2349
"2014-04-08";73,07941;85,45813;120,4802;98,75142;22,26928;112,51673;64,60535;78,57136;24,8607;154,56503;75,52514;187,00571;25,95656;94,74226;57,29846;37,75398;94,79402;130,86563;53,39367;38,52303;72,05494;29,56173;78,26553;82,88383;79,3769;112,69409;50,17965;46,09648;75,82475;93,94422;19,2726
"2014-04-09";74,03996;87,66153;123,1295;99,33009;22,44402;113,75842;65,31146;79,46007;25,0538;156,14465;76,16178;190,2468;26,02408;95,60215;57,70739;37,84133;95,05497;131,83615;55,39204;39,15186;72,68734;29,90647;78,40022;83,95007;80,09528;113,93035;51,40571;45,87656;75,62107;93,82854;19,376
"2014-04-10";73,085;84,34161;119,98528;98,62605;21,98776;111,45651;64,29581;76,53722;24,69658;153,99243;75,20192;189,31799;25,49357;93,27369;55,88669;37,74428;96,09879;130,02129;54,17943;38,07801;71,59051;29,31274;78,01539;83,13816;78,71755;111,51624;49,92205;45,38892;74,5736;93,29833;19,4889
"2014-04-11";72,5447;83,5314;118,46169;97,84483;21,80331;111,78126;63,92824;76,04349;24,55176;150,77397;74,14412;188,84393;25,25243;93,59253;53,84205;37,49194;95,96349;128,48785;54,24734;37,9329;70,40475;28,59453;77,69791;83,44141;77,69409;110,90298;48,70341;45,00646;74,19535;93,24049;19,376
"2014-04-14";72,83369;84,47994;119,6068;99,12756;22,18191;113,37636;64,41188;76,64584;24,82208;152,76823;74,40857;191,34006;25,61896;93,85339;53,51102;37,58899;96,75601;129,22545;53,90781;37,90387;71,52134;28,6041;77,746;83,63705;77,92044;111,88615;49,78829;45,19769;75,04884;94,33948;19,3981
"2014-04-15";72,31434;85,0135;120,59666;98,85751;22,22074;114,90461;64,71175;76,68533;24,92829;152,94594;74,33022;190,61444;25,82152;95,84369;53,35524;38,99627;97,45189;130,13774;54,37345;38,45531;71,42253;28,62326;77,77486;84,01855;78,24519;112,76223;50,54128;44,86303;74,5639;95,12997;19,4231
"2014-04-16";72,46093;86,35728;122,31434;99,85676;22,35665;116,36598;65,50493;77,95914;25,21793;155,21663;75,00603;190,01459;25,97585;95,40892;53,8031;39,3942;97,45189;132,73875;54,57717;39,08414;72,2328;28,81478;78,55416;84,88916;76,94619;114,93298;51,85651;45,03514;74,89366;96,34465;19,5171
"2014-04-17";73,28884;85,19135;124,13876;99,75975;22,53138;118,13301;64,78913;78,98608;25,64273;155,43382;75,50555;183,83234;26,08195;95,61181;53,76416;39,52037;96,89132;133,67046;54,78089;38,70684;73,15177;28,968;78,65999;84,79134;74,57452;115,4197;51,50727;45,51322;75,32041;96,80738;19,5924
"2014-04-21";74,15863;85,63599;124,04172;99,57542;22,71583;118,66789;64,83749;78,11713;25,67169;155,78925;76,35767;186,01888;25,99514;96,61662;53,57917;39,54948;96,33075;134,53421;55,53756;38,63912;73,02332;29,55215;78,46757;84,51744;73,75772;115,15688;51,79954;45,87656;75,26221;97,29903;19,5547
"2014-04-22";74,23262;86,03121;123,7797;100,59407;22,83232;118,43866;65,14703;78,45287;25,66204;158,41534;78,03252;185,90277;25,88904;96,79053;54,33861;39,51066;95,99248;134,79626;56,042;38,68749;73,46797;29,68621;78,16933;84,99677;74,55484;116,02323;52,0076;45,81919;75,22342;96,75919;19,3854
"2014-04-23";73,26231;86,09049;126,76866;100,29332;22,81291;119,09772;65,13735;78,52198;25,50756;158,40547;76,90616;185,49643;25,80223;96,82919;54,57228;39,53007;95,80884;133,92279;55,78008;38,39726;73,22094;29,60961;77,93076;86,20974;74,13168;116,47101;51,72276;45,35068;75,68896;96,88451;19,4928
"2014-04-24";79,26849;86,36716;126,02142;102,1366;22,64788;118,7252;64,91488;78,5911;25,54618;158,80038;78,13046;184,03552;25,80223;96,57798;54,70859;39,50095;96,49505;132,62228;55,80918;38,56173;72,51936;29,4085;78,69688;86,65972;75,37164;115,81881;51,86642;44,25109;75,95082;96,41213;19,3976
"2014-04-25";79,85068;85,99169;124,8569;101,56421;22,32752;118,42911;64,4796;77,24818;25,68135;156,22363;77,74848;183,46471;25,32959;96,41373;54,23151;39,80182;97,35524;132,53494;55,52786;38,6101;71,83755;29,44681;78,94902;86,38582;74,45644;114,09583;49,27309;43,926;76,25149;96,79774;19,3976
"2014-04-28";82,94313;86,02133;123,28477;101,14705;22,34694;120,09107;64,586;76,80383;25,85513;154,54529;78,52225;186,86058;25,39711;97,91129;54,02705;39,82123;96,9493;133,18518;54,98461;39,53883;70,81976;30,68214;80,43277;87,68684;74,53516;114,57281;49,88985;44,55706;77,35715;97,5304;19,4833
"2014-04-29";82,6974;86,74262;124,57545;102,156;22,48285;120,3203;64,98259;77,65303;25,83582;156,22363;77,8856;188,76654;25,5418;97,61178;54,62096;39,37478;98,09944;133,49576;56,96359;39,19056;71,62016;30,41401;79,94788;88,91939;74,00375;114,43653;50,19946;44,71961;77,26985;97,80032;19,3881
"2014-04-30";82,38467;86,38692;125,20625;102,25301;22,43431;119,89049;65,11801;78,34424;25,96133;157,78351;77,87582;190,08232;25,74436;97,86298;54,50412;39,5883;97,98346;134,99036;56,80838;39,08414;72,08458;29,95435;80,05457;88,60636;73,8463;115,18607;50,1846;44,68137;77,30865;98,72579;19,749
"2014-05-01";82,57873;85,78419;124,66281;101,93286;22,33723;119,3365;64,57633;78,56149;25,84548;158,32649;77,69952;187,2379;25,51286;97,12869;54,25098;39,57859;97,57753;136,65967;57,83667;38,69717;72,05494;29,82986;79,85091;88,85091;73,75772;113,69673;51,04656;45,14989;77,29895;97,76177;19,9214
"2014-05-02";82,73232;85,89288;126,09906;101,87466;22,26928;119,12637;64,66338;79,30207;25,75859;156,85548;77,76807;185,21585;25,47428;95,94997;54,11467;39,74359;98,03178;135,99001;56,47855;38,39726;72,12411;29,44681;79,4436;89,01721;73,83646;113,42416;50,63292;45,05427;76,73643;98,34018;19,8737
"2014-05-05";83,90228;86,31776;128,05936;101,39928;22,28869;119,73766;65,18572;80,20065;25,66204;154,35773;77,07267;185,0417;25,45968;96,61662;52,79053;39,55919;97,7515;136,46556;56,87628;38,14573;72,42055;28,69029;79,23025;88,67484;74,03328;113,71619;51,30416;45,31243;76,25149;99,20781;19,8737
"2014-05-06";82,9878;85,17159;126,96275;100,7687;22,05571;119,36516;64,99226;80,01303;25,28551;152,57077;75,82877;183,8517;25,48887;96,1432;51,93373;39,29714;97,56786;135,18446;55,40175;37,78778;71,39288;28,18275;78,67748;87,92161;74,0628;112,92772;50,86575;45,38892;75,65987;98,97643;19,788
"2014-05-07";82,6974;86,93036;127,20672;101,4963;22,20133;120,56865;65,82413;79,28233;25,61377;153,5383;75,49576;184,21175;25,65425;97,49584;52,62501;39,70477;98,54403;136,97995;54,16973;38,13605;71,32372;28,03783;79,60846;89,08569;76,67065;113,80381;51,69304;45,9913;76,07949;99,40061;19,8737
"2014-05-08";82,55;87,56272;127,42142;101,80675;22,34694;119,47977;65,8725;80,57588;25,52687;155,39433;75,46638;183,83223;25,62507;97,09971;52,92683;39,53007;98,53436;136,67908;53,18995;38,34889;72,1834;28,18275;79,67635;89,25198;75,66686;113,91088;52,23795;46,36421;76,79189;98,63903;19,8261
"2014-05-09";82,20602;87,78009;127,93864;101,92316;22,34694;119,42246;65,56297;80,92149;25,50756;155,19688;76,11281;184,97078;25,58615;97,49584;52,58606;39,66594;99,48153;137,17404;53,55858;38,25215;72,57864;28,04749;79,8994;89,31068;75,72591;113,88168;52,21566;46,35464;77,28957;98,94961;19,8356
"2014-05-12";83,2295;88,59032;129,40247;103,02912;22,51197;119,62305;65,95956;81,38559;25,92271;157,51694;76,66129;187,39386;25,65425;97,11903;53,20919;39,61742;99,41388;138,61043;53,63618;38,66814;73,74465;28,1441;79,25935;90,03455;76,50334;115,4781;52,43611;46,04868;77,24079;99,22137;20,0356
"2014-05-13";83,36007;88,02711;130,23196;103,95076;22,19162;120,20569;65,91087;81,04986;25,9903;158,23764;75,68185;187,02406;25,73208;97,60211;53,17998;39,89888;100,06142;138,23192;54,08243;39,37935;73,70512;28,21174;79,14297;90,8856;76,79858;115,58518;52,52528;45,75226;77,23103;99,34755;19,9785
"2014-05-14";83,3755;87,40463;129,78307;103,34927;22,14308;120,75012;65,94008;79,90441;25,83582;157,41821;74,74158;183,64734;25,61534;97,45719;52,92683;39,68536;99,57818;137,42639;54,68388;39,20399;72,70711;28,11512;78,71627;90,63126;75,94241;114,77319;52,07859;45,90525;76,84068;99,27961;19,8737
"2014-05-15";82,66652;86,55489;128,04599;101,85525;23,47302;119,26663;65,07347;79,14408;25,68135;154,64403;74,67302;181,44809;25,30403;97,28328;52,09924;39,32626;99,06593;136,82466;54,21824;38,58046;72,0747;28,07647;78,09562;90,35736;75,26339;113,18836;51,48053;45,85744;74,97675;97,81405;19,8928
"2014-05-16";83,88654;86,45609;127,65562;102,8642;23,65747;118,65975;65,25847;79,38107;25,74893;154,43669;75,77;182,03195;25,11918;97,177;51,90452;39,68536;99,68449;136,97025;54,19884;38,80454;73,06284;28,13445;77,90167;90,56278;75,43069;112,09267;52,06618;46,91878;75,1524;97,77522;19,8166
"2014-05-19";84,88052;87,06869;128,1826;102,24331;23,63805;118,43819;65,26821;80,03278;25,691;155,66089;74,92768;181,97357;25,33321;97,23497;52,41081;39,51066;98,66967;137,49432;54,66448;38,7266;73,60631;28,28903;77,51376;90,74864;75,97193;112,52312;52,20267;46,99527;74,76205;97,9014;19,8166
"2014-05-20";84,89737;86,05097;126,45528;98,52766;23,41478;118,00471;64,93715;80,07228;25,39171;154,35773;76,35767;179,92029;25,33321;96,85817;52,30371;39,38449;98,12843;136,09676;54,32495;38,6584;72,39091;28,26004;77,8047;90,65082;75,44053;110,64481;51,59716;46,51719;73,86425;97,70728;19,8452
"2014-05-21";85,12199;86,81179;127,80201;99,80825;23,76425;119,6038;65,45322;81,15848;25,57515;157,31949;76,4752;181,37996;25,48887;97,71806;52,69316;39,66594;99,12392;137,35153;54,8876;39,31115;73,32964;28,56921;78,05683;90,83669;76,48367;112,34703;52,13815;47,01439;73,83498;99,02726;19,7362
"2014-05-22";85,25678;87,09833;128,66078;100,00228;23,66718;119,09324;65,7356;81,31647;25,59446;157,81313;77,16081;180,68904;25,44023;98,22396;53,11182;39,38449;99,01761;137,00977;54,80029;39,06758;73,99168;28,65617;78,212;90,98341;77,0938;112,54269;51,95699;47,28212;73,57148;98,51286;19,7023
"2014-05-23";86,21988;87,72081;129,21704;100,92391;23,80308;118,84279;66,31009;82,27429;25,59446;158,11917;77,5526;180,94206;25,57643;98,24342;53,09235;39,38449;98,58269;137,82025;55,11072;39,08707;74,95018;28,49192;78,08592;90,83669;77,51695;113,03184;52,62702;47,55941;73,78618;98,33816;19,6414
"2014-05-27";87,8344;90,29967;130,9346;100,58437;23,98753;118,33223;66,36852;82,68902;25,65238;159,70866;78,05212;179,81323;25,98503;98,07803;53,68627;39,56889;98,93063;138,11319;54,99431;39,15527;75,70116;28,60786;77,65923;91,45296;77,85155;113,33511;53,23005;47,44467;73,76665;98,37698;19,788
"2014-05-28";87,60696;89,97361;131,09074;99,83736;24,09431;118,02397;66,61195;82,55078;25,73928;159,67894;78,04232;178,15894;26,15041;97,58186;53,9881;39,38449;97,90614;138,10342;54,71299;38,9799;75,3652;28,60786;77,67862;91,42361;77,32999;113,43293;53,05634;47,55941;73,70811;98,08581;19,6262
"2014-05-29";89,20324;90,19099;131,88121;100,50675;23,9584;117,83131;67,15723;82,97538;25,81651;159,23315;78,2578;178,82065;26,22824;98,02939;54,25098;39,46213;98,73428;139,04085;55,9741;39,30141;75,71213;28,5982;77,96955;92,04966;78,10741;113,82425;53,27223;47,54029;74,14725;98,28963;19,6547
"2014-05-30";88,86911;90,40836;131,98856;99,17767;23,90016;118,28407;67,48828;82,95564;25,86479;158,31187;78,58102;179,40453;26,57847;98,71041;54,10493;39,70477;98,82197;139,19708;56,12931;39,88596;76,2375;28,62718;78,34776;91,41383;78,36327;113,69707;53,31194;47,76976;74,91819;97,5714;19,8643
"2014-06-02";88,25838;90,79371;132,62288;100,66198;24,05548;117,72535;67,43961;83,21237;25,90341;158,5298;79,17847;180,69878;26,5201;99,40117;53,89073;39,65624;99,40654;138,9725;56,19722;39,73983;76,04916;28,70448;77,93076;91,66816;78,20583;114,85146;52,98685;47,85582;74,90844;96,99877;19,988
"2014-06-03";89,50649;90,63562;132,60336;101,37018;23,9584;118,05288;67,05985;82,82726;25,86479;160,28322;79,47403;179,41426;26,90924;99,68331;54,13414;39,67565;98,84145;139,52908;56,17782;39,2527;74,8894;28,58854;77,51376;91,3747;78,6093;115,26234;52,4409;47,12914;74,85964;97,43552;19,4928
"2014-06-04";90,52856;90,71466;132,06664;101,19556;23,78367;117,86021;67,49802;83,18275;25,63307;160,86769;79,34595;179,55049;26,85087;99,89735;54,21204;39,5883;99,806;138,91389;56,19722;39,28193;75,46432;28,63684;77,44588;92,60725;79,22929;114,5971;52,4682;46,99527;75,26951;97,09583;19,6452
"2014-06-05";90,88375;91,69286;133,52071;103,76643;23,97782;118,98727;67,51749;83,71597;25,84548;161,05591;79,18832;180,98099;26,90924;100,42271;55,13699;39,68536;99,81574;140,3298;56,36213;40,14901;75,2066;28,75278;77,68832;92,90071;78,53058;115,60474;52,66425;47,11957;75,45493;97,59082;19,569
"2014-06-06";90,63386;93,77768;134,91621;104,95;24,10402;119,6327;67,83882;83,5481;26,24132;164,63206;79,44447;181,3605;27,4054;100,3838;55,46803;39,78241;99,33834;141,23792;56,11961;40,41206;75,56345;28,42429;77,61073;92,84167;78,65851;116,3189;52,85781;47,25343;75,34758;98,60992;19,7498
"2014-06-09";92,08411;94,4298;134,63321;105,50299;24,0749;119,80609;67,60513;84,40719;26,49234;164,44385;79,41492;181,21454;27,15245;100,42271;55,90616;39,70477;98,77325;141,90193;56,20692;40,20747;75,9996;28,35666;77,66892;93,13686;78,49121;117,48306;52,75358;47,39686;75,1524;98,53226;19,8547
"2014-06-10";92,62463;94,14326;133,94032;106,04626;24,26905;120,74049;67,64408;83,68635;26,46338;164,80048;79,54299;179,33641;27,4735;101,27887;56,37351;39,86005;98,28611;141,56017;56,74047;40,05159;75,64275;28,50158;77,72711;93,56977;78,54041;116,5439;53,16801;47,34905;74,77181;98,47404;19,6547
"2014-06-11";92,24136;93,94566;130,86629;105,44479;24,30788;120,58636;67,15723;83,25187;26,21235;163,87918;78,62678;177,35124;27,17191;100,52;55,76012;39,65624;97,83794;141,01334;57,0509;39,80802;74,48298;28,43395;77,63983;93,37299;78,89468;115,73193;52,7784;47,20563;74,32291;98,94961;19,7785
"2014-06-12";90,69843;93,62947;129,00235;103,46569;23,93899;121,48224;66,29062;81,76083;26,02892;164,40422;77,26724;176,34894;27,2011;99,75141;55,53618;39,52423;97,19492;139,70485;56,98248;39,53523;74,11621;28,45328;77,3489;93,47138;78,54369;114,3134;52,55257;46,89009;73,90328;98,66815;19,8261
"2014-06-13";89,70585;93,71839;129,09993;103,5821;23,97782;122,59003;66,50484;81,76083;26,10615;164,33487;76,91257;177,65291;29,05926;99,75141;55,53618;39,47534;97,90614;139,98802;56,92384;40,1685;73,96752;28,53057;77,23253;93,87479;78,28663;114,2547;52,43346;47,02396;73,46413;99,62901;19,9499
"2014-06-16";90,60998;93,24413;129,3439;103,62091;23,81279;123,82306;66,31982;82,25455;25,89375;164,29526;77,73027;177,44856;29,19546;99,67358;55,37066;39,75891;98,50045;139,94897;56,75768;40,43155;73,89814;28,60786;77,28102;93,92397;77,11994;114,33297;52,17289;47,14826;73,52268;99,89107;19,9023
"2014-06-17";90,49206;93,53066;129,25607;103,48509;23,78367;124,10242;66,00824;82,1163;25,94202;166,64304;78,83366;177,36098;29,13708;99,16768;55,90616;40,01315;98,66608;140,31027;56,74791;40,60691;74,43341;28,48226;77,17434;93,68784;77,28802;114,46992;52,31434;47,05264;73,18113;99,40578;19,788
"2014-06-18";90,59033;94,41992;129,28535;104,27091;23,90987;125,49921;66,10561;82,53104;25,96133;168,26765;79,51344;178,66496;29,11763;100,02383;56,25667;40,63897;98,74403;140,93521;57,08999;40,57768;75,54362;28,70448;77,37799;93,86494;78,31629;114,68515;52,42353;47,25343;73,874;99,70667;19,8073
"2014-06-19";90,27585;93,93577;129,61716;104,04778;23,98753;127,14647;65,62849;82,71864;26,21442;168,13887;79,24744;177,90593;29,27328;100,99673;55,78932;40,86387;99,28963;141,09146;56,98248;40,44128;74,9786;28,58854;77,81438;94,06172;79,60162;115,02755;52,19275;47,30125;74,03991;99,6096;19,8166
"2014-06-20";89,34223;94,40016;128,91452;106,11417;24,10402;127,48361;66,63142;81,78057;26,25336;168,24785;78,98144;176,67006;29,3803;102,41716;56,03273;40,76608;99,29937;141,7457;57,58847;40,60691;74,44332;28,77211;77,51376;93,06797;80,49147;115,42865;51,98677;47,22475;73,85448;100,77428;19,8072
"2014-06-23";89,26361;94,37052;127,69466;105,53209;23,97782;128,10013;66,19324;81,72133;25,97107;168,6441;79,44447;177,2442;29,40948;101,91125;56,65586;40,8052;99,28963;140,70085;57,17796;40,90893;74,79026;28,45328;77,11615;93,42218;80,57056;114,58732;51,98181;47,54985;73,96184;101,3081;19,9214
"2014-06-24";88,72309;93,30341;126,03564;104,59105;23,81279;126,93454;65,57006;81,64233;25,87372;166,65294;79,23759;176,01808;29,67216;101,75558;55,90616;40,92254;98,86094;139,72438;56,61106;40,67511;74,32438;28,30835;76,62157;93,14669;80,81774;113,1688;51,5649;47,11957;74,1375;99,70667;19,9309
"2014-06-25";88,80172;93,5109;123,99605;105,20225;23,99723;126,41434;66,03745;82,84702;25,71798;166,80154;79,33611;175,86237;30,04184;102,89388;56,01326;41,0301;98,99734;140,27119;57,52982;40,9479;75,80135;28,79143;76,9222;93,33363;81,41097;113,59925;51,88006;47,24387;73,79594;99,13403;19,9975
"2014-06-26";89,33241;93,17496;124,93291;105,27985;23,92928;126,11572;65,9206;83,39011;25,59143;166,435;79,55284;175,52177;29,94456;102,78687;55,87695;41,09855;98,89992;140,34932;57,20728;40,64588;76,18793;28,58854;76,24336;92,89088;81,36154;113,23727;51,85525;47,05264;73,10307;99,02726;19,9879
"2014-06-27";90,39378;93,79744;125,44035;105,53209;23,97782;125,57628;63,72001;84,22945;25,72771;165,21652;79,92721;176,82576;30,09049;102,14474;56,01326;41,255;98,8512;140,31027;56,22988;41,16224;77,00076;28,66583;76,63126;92,40875;81,07481;114,04926;51,93466;47,15782;73,52268;98,23139;19,8356
"2014-06-30";91,32739;93,73816;124,16196;105,42538;24,12343;125,75931;63,72001;84,66392;25,5817;165,87035;79,75973;176,3976;30,0613;101,78478;56,10089;41,42124;98,14971;139,87085;56,54265;40,6264;76,8719;28,67549;76,21426;92,55634;80,82763;112,94379;52,28953;46,78492;73,2592;97,71699;19,8547
"2014-07-01";91,90722;94,21243;125,05976;105,91045;24,34671;125,74966;63,6908;85,38476;25,69851;165,24625;80,60698;181,34105;30,13913;103,0009;56,44404;41,35279;98,40302;141,15981;57,18773;40,79202;77,31797;29,06195;76,88341;93,678;80,96605;113,41337;53,16801;47,20563;73,46413;98,37698;19,988
"2014-07-02";91,86791;94,0741;124,54255;106,2888;24,48365;125,45104;63,64211;85,35514;25,90293;165,3255;80,76461;183,3262;30,13913;102,99117;55,85578;41,35279;97,94511;141,81404;57,71553;40,82125;77,1098;29,34214;77,15495;93,0975;81,55928;112,64052;53,31442;47,48291;73,79594;98,5808;19,9118
"2014-07-03";92,40842;94,69658;125,41108;107,76342;24,64016;126,37582;64,07054;85,75011;26,14628;167,87141;80,83357;183,46245;30,29478;102,5631;55,93421;41,29412;98,38354;141,98981;57,86214;40,72382;77,76403;29,49672;77,56225;93,31395;82,40958;113,02205;53,72884;47,53072;73,9228;99,57078;20,0547
"2014-07-07";94,31497;94,26183;125,9771;106,8709;24,67929;125,68224;63,91475;85,50325;26,03921;166,20715;80,21291;182,98561;30,18777;103,58464;55,56164;41,20611;97,59437;141,50157;57,19751;40,90893;77,96229;29,45808;77,7659;93,02863;81,29233;112,60139;53,78592;47,56897;74,23508;99,62901;20,188
"2014-07-08";93,70566;93,44173;123,73256;106,19179;24,52278;125,13315;63,6129;84,78242;25,66931;163,36406;79,5627;182,18765;29,95429;102,85497;54,66944;41,01054;97,51642;141,15981;56,85542;40,70433;76,99085;29,12958;78,12471;92,62521;81,0056;111,59375;53,41864;47,1244;74,80109;99,80372;20,1404
"2014-07-09";93,74497;93,86777;123,73256;106,85149;24,8847;126,56848;63,33052;86,12535;25,62063;163,12631;79,53314;183,35539;30,05157;103,1663;54,92436;41,02032;98,47123;141,27698;57,22683;40,59716;78,00194;29,03297;79,20116;93,1762;81,80646;111,36874;53,64199;47,2597;75,34758;100,50253;20,1975
"2014-07-10";93,40101;93,59035;123,73256;106,09477;24,8847;125,47031;63,23315;85,76987;25,50382;161,88803;78,22286;182,65475;30,41153;102,9328;54,47335;41,32345;97,99383;140,50557;57,25615;40,61665;76,82234;28,98466;79,14297;92,78265;81,15391;111,04591;53,48813;47,97488;75,20119;99,55137;20,2166
"2014-07-11";93,5779;93,60027;125,00121;106,67686;24,96296;123,75563;63,18446;85,79949;25,84452;163,2551;78,42975;182,94669;30,4018;102,25177;54,70866;41,03988;97,78923;140,91568;57,11931;41,00636;76,61417;29,05229;78,70658;93,15652;81,935;111,65244;53,85044;48,63207;74,96699;98,7458;20,188
"2014-07-14";94,78669;93,66962;126,39674;106,80298;24,8847;124,51664;63,30131;85,67112;25,9516;165,43446;78,28197;184,7567;30,63529;102,52418;55,18908;41,4408;97,88666;141,58945;56,86519;41,05507;77,2684;29,21654;78,86174;94,02236;83,3192;112,38616;54,85052;48,83503;74,70351;99,65813;20,2451
